farmer_id,food,A,B,C,transport,date_harvest,date_delivery,item_details_tbl.price_q1/*uts{kg/pc/bndl/pkt},item_details_tbl.qty_slab_no,*uts,cost,
2011,129,900,2400,6400,0,2018/07/18 21:00,2018/07/23 11:00,160,2,0.25,498000,
2011,146,2900,9200,9800,0,2018/08/02 15:00,2018/08/07 08:00,60,0,1,474000,
2011,32,1400,2900,7100,1,2018/07/12 06:00,2018/07/19 04:00,60,0,1,226000,
2011,123,6100,6500,6300,1,2018/08/09 12:00,2018/08/15 08:00,40,0,1,314000,
2011,32,3200,8400,3800,0,2018/08/10 10:00,2018/08/17 06:00,60,0,1,393000,
2012,42,6500,5000,8300,0,2018/08/02 20:00,2018/08/07 22:00,70,0,1,546000,
2012,20,300,1800,8700,1,2018/07/18 21:00,2018/07/25 01:00,150,4,1,456000,
2012,137,8500,6800,4100,1,2018/07/25 06:00,2018/08/01 00:00,60,0,1,528000,
2013,101,3000,2900,8200,1,2018/08/13 11:00,2018/08/18 14:00,120,2,0.25,588000,
2013,39,4300,1500,1000,0,2018/07/16 01:00,2018/07/22 18:00,40,0,1,135000,
2013,31,5300,4300,2900,0,2018/07/13 14:00,2018/07/19 22:00,180,0,1,1025000,
2013,58,1700,5500,6200,0,2018/07/27 04:00,2018/08/01 18:00,120,2,0.25,592000,
2013,67,6600,8300,8400,1,2018/07/22 02:00,2018/07/28 03:00,35,0,1,332000,
2014,66,6200,1600,5800,0,2018/07/31 19:00,2018/08/07 18:00,160,2,0.25,931000,
2014,32,6500,6700,1000,0,2018/08/04 02:00,2018/08/08 10:00,60,0,1,415000,
2014,158,2500,9800,7800,0,2018/07/16 02:00,2018/07/22 02:00,25,0,1,191000,
2014,164,7900,9500,6000,1,2018/07/31 08:00,2018/08/06 10:00,100,2,0.25,1018000,
2015,146,600,4600,1700,0,2018/08/01 00:00,2018/08/06 07:00,60,0,1,168000,
2015,138,6800,2700,9500,0,2018/08/04 21:00,2018/08/11 13:00,60,0,1,447000,
2015,171,7200,9900,4000,1,2018/08/05 13:00,2018/08/12 07:00,240,2,0.25,2233000,
2016,68,8800,1100,4500,0,2018/08/11 21:00,2018/08/17 22:00,50,0,1,341000,
2016,72,700,5600,2400,0,2018/07/25 00:00,2018/07/30 11:00,45,0,1,155000,
2016,88,3900,300,2700,0,2018/08/07 15:00,2018/08/13 15:00,30,0,1,91000,
2017,13,2000,4100,9600,0,2018/08/14 04:00,2018/08/19 02:00,60,3,1,312000,
2017,163,2175,50,50,1,2018/08/07 17:00,2018/08/14 00:00,25,0,1,32000,
2017,150,7800,3100,9500,1,2018/08/11 07:00,2018/08/17 01:00,40,0,1,326000,
2017,167,1800,8300,2000,1,2018/08/09 18:00,2018/08/15 17:00,40,0,1,205000,
2018,61,200,7000,400,0,2018/08/15 17:00,2018/08/22 13:00,160,2,0.25,513000,
2018,80,7100,4800,2000,1,2018/08/05 22:00,2018/08/12 10:00,40,0,1,267000,
2018,49,2200,4900,2500,0,2018/07/15 19:00,2018/07/20 14:00,60,0,1,246000,
2018,38,6200,5000,9600,1,2018/08/02 01:00,2018/08/06 12:00,60,0,1,493000,
2018,59,8900,4300,9900,1,2018/07/14 10:00,2018/07/21 01:00,40,0,1,374000,
2019,20,7200,1700,1500,0,2018/07/22 23:00,2018/07/28 01:00,150,4,1,797000,
2019,102,6900,1400,1600,0,2018/07/30 06:00,2018/08/05 14:00,40,0,1,204000,
2019,38,2300,1300,2300,1,2018/07/21 23:00,2018/07/28 18:00,60,0,1,147000,
2020,57,1050,1850,350,0,2018/07/31 15:00,2018/08/06 22:00,60,0,1,91000,
2020,31,800,6600,10000,0,2018/08/11 10:00,2018/08/16 06:00,180,0,1,1033000,
2020,107,7900,3200,2800,1,2018/08/09 20:00,2018/08/15 04:00,40,5,1,263000,
2020,53,6900,4700,2300,0,2018/07/15 12:00,2018/07/20 19:00,140,0,1,924000,
2020,137,8600,4600,6700,0,2018/07/13 18:00,2018/07/19 21:00,60,0,1,509000,
2020,76,6900,9400,400,0,2018/08/07 11:00,2018/08/11 13:00,40,0,1,332000,
2020,145,7700,7900,5900,1,2018/08/10 22:00,2018/08/17 19:00,40,0,1,375000,
2021,156,3700,4700,1600,0,2018/07/30 18:00,2018/08/05 17:00,30,0,1,140000,
2021,15,8500,1300,9200,1,2018/08/13 06:00,2018/08/18 11:00,40,3,1,304000,
2021,116,3400,9400,1600,1,2018/07/24 16:00,2018/07/31 05:00,40,0,1,261000,
2021,16,1525,75,2425,0,2018/07/17 14:00,2018/07/23 02:00,30,0,1,43000,
2022,35,4800,7700,5100,0,2018/07/29 23:00,2018/08/03 10:00,60,0,1,445000,
2022,127,9000,2000,6300,0,2018/07/15 07:00,2018/07/22 02:00,40,0,1,304000,
2022,170,1325,2475,1775,1,2018/08/17 08:00,2018/08/23 12:00,20,0,1,46000,
2022,114,4300,7500,7600,0,2018/07/06 23:00,2018/07/13 04:00,50,5,1,369000,
2022,158,9600,5400,5100,0,2018/08/11 11:00,2018/08/18 00:00,25,0,1,229000,
2022,94,950,770,900,0,2018/07/31 13:00,2018/08/05 17:00,100,1,0.1,112000,
2023,159,2100,9500,2800,0,2018/07/28 14:00,2018/08/03 20:00,25,0,1,149000,
2023,80,2200,8800,3200,0,2018/07/29 16:00,2018/08/04 00:00,40,0,1,234000,
2023,176,325,1075,2450,0,2018/07/27 05:00,2018/08/02 07:00,40,0,1,48000,
2023,115,6800,7800,6900,1,2018/08/17 06:00,2018/08/21 18:00,40,0,1,356000,
2024,27,8100,2100,2400,1,2018/08/09 14:00,2018/08/15 21:00,80,0,1,501000,
2024,123,5700,8800,1100,1,2018/08/11 04:00,2018/08/16 06:00,40,0,1,300000,
2024,114,4900,8300,6600,0,2018/07/29 16:00,2018/08/02 18:00,50,5,1,406000,
2025,52,100,3100,9000,1,2018/08/15 15:00,2018/08/20 15:00,180,0,1,637000,
2025,117,4000,2400,1900,1,2018/07/30 03:00,2018/08/06 01:00,40,0,1,156000,
2025,28,4100,9200,4700,0,2018/07/21 21:00,2018/07/26 18:00,120,0,1,893000,
2025,142,300,4000,2800,1,2018/07/17 14:00,2018/07/23 23:00,160,2,0.25,403000,
2026,80,9200,9300,9300,1,2018/07/30 01:00,2018/08/03 03:00,40,0,1,457000,
2026,131,3700,1600,2600,0,2018/07/23 18:00,2018/07/30 01:00,50,0,1,172000,
2026,131,2100,5200,8300,0,2018/08/09 01:00,2018/08/15 15:00,50,0,1,277000,
2027,180,8000,1100,9500,0,2018/07/04 03:00,2018/07/10 17:00,40,0,1,297000,
2027,140,1975,475,575,1,2018/08/13 18:00,2018/08/20 14:00,40,5,1,60000,
2027,59,4000,1600,3000,0,2018/08/12 22:00,2018/08/17 04:00,40,0,1,146000,
2027,64,9700,8600,3700,0,2018/07/04 01:00,2018/07/09 01:00,60,4,1,605000,
2028,77,7000,6100,2700,0,2018/08/17 11:00,2018/08/22 05:00,40,0,1,300000,
2028,99,6400,1600,4500,1,2018/08/10 20:00,2018/08/16 11:00,40,2,0.25,218000,
2028,158,9300,1900,8600,1,2018/07/20 14:00,2018/07/25 07:00,25,0,1,209000,
2028,101,3600,4100,1300,1,2018/07/10 13:00,2018/07/15 15:00,120,2,0.25,505000,
2029,24,10000,8400,7500,0,2018/07/10 11:00,2018/07/14 19:00,120,0,1,1387000,
2029,114,8000,4700,6600,1,2018/07/31 11:00,2018/08/05 22:00,50,5,1,414000,
2029,135,2025,2125,1400,1,2018/08/02 10:00,2018/08/08 15:00,40,0,1,96000,
2030,53,8400,4500,9600,1,2018/08/08 01:00,2018/08/13 17:00,140,0,1,1309000,
2030,133,4000,7000,7400,0,2018/07/25 01:00,2018/07/30 09:00,60,0,1,422000,
2030,80,9000,9400,8300,0,2018/07/11 07:00,2018/07/17 19:00,40,0,1,445000,
2031,93,110,1000,820,1,2018/07/07 01:00,2018/07/12 09:00,48,2,0.25,33000,
2031,120,2300,2600,6500,0,2018/07/12 21:00,2018/07/19 18:00,35,0,1,139000,
2031,41,6700,7800,9100,0,2018/08/10 17:00,2018/08/17 10:00,40,0,1,378000,
2031,152,75,425,2275,0,2018/07/16 03:00,2018/07/22 04:00,120,0,1,93000,
2032,22,7900,8000,4000,1,2018/07/15 13:00,2018/07/22 01:00,1000,2,0.25,9124000,
2032,149,400,9500,8500,1,2018/07/12 23:00,2018/07/19 00:00,50,0,1,323000,
2032,90,7600,6600,7800,1,2018/07/15 03:00,2018/07/21 09:00,20,5,1,185000,
2032,127,1000,8000,9000,1,2018/07/11 22:00,2018/07/16 13:00,40,0,1,243000,
2032,149,7700,9100,1100,0,2018/07/30 18:00,2018/08/03 20:00,50,0,1,426000,
2032,148,1400,2000,3000,0,2018/07/27 07:00,2018/07/31 10:00,80,2,0.25,194000,
2033,21,850,425,1350,1,2018/07/16 22:00,2018/07/23 04:00,50,6,1,50000,
2033,55,375,1425,1975,1,2018/07/22 09:00,2018/07/29 03:00,60,4,1,79000,
2033,93,500,970,30,1,2018/07/26 19:00,2018/07/30 23:00,48,2,0.25,34000,
2033,39,2200,2100,8600,0,2018/08/17 00:00,2018/08/21 02:00,40,0,1,170000,
2034,31,4200,8200,4900,1,2018/08/01 17:00,2018/08/06 22:00,180,0,1,1271000,
2034,9,3500,2200,1500,1,2018/08/12 05:00,2018/08/17 02:00,110,0,1,375000,
2034,108,7900,7500,7200,1,2018/08/01 11:00,2018/08/05 12:00,40,0,1,384000,
2034,48,3500,1200,9000,0,2018/08/09 02:00,2018/08/16 02:00,100,0,1,473000,
2034,134,9900,3600,4700,0,2018/08/13 20:00,2018/08/18 12:00,60,0,1,496000,
2035,75,4400,5000,300,0,2018/07/08 14:00,2018/07/14 02:00,50,0,1,244000,
2035,28,1700,7800,3200,1,2018/07/09 17:00,2018/07/15 08:00,120,0,1,613000,
2035,54,7000,1100,8200,1,2018/08/06 11:00,2018/08/12 22:00,100,0,1,665000,
2035,101,9200,8100,3700,0,2018/07/20 16:00,2018/07/25 13:00,120,2,0.25,1185000,
2035,40,1100,3600,1700,1,2018/07/18 02:00,2018/07/23 16:00,70,0,1,185000,
2036,174,5000,700,8800,1,2018/08/01 15:00,2018/08/08 01:00,240,2,0.25,1284000,
2036,10,1900,450,2400,1,2018/07/31 06:00,2018/08/04 19:00,100,0,1,182000,
2036,126,8300,6100,200,0,2018/07/18 03:00,2018/07/23 01:00,30,0,1,223000,
2036,1,1000,6600,6000,1,2018/08/03 06:00,2018/08/07 14:00,120,0,1,575000,
2036,133,5800,1400,4600,0,2018/08/12 01:00,2018/08/16 08:00,60,0,1,305000,
2037,82,1600,4400,3900,1,2018/07/09 21:00,2018/07/15 22:00,100,0,1,387000,
2037,121,300,9900,9600,1,2018/07/20 07:00,2018/07/25 00:00,50,0,1,346000,
2037,175,6500,9800,7400,0,2018/07/13 00:00,2018/07/19 23:00,50,0,1,480000,
2038,55,2150,2450,2325,0,2018/07/27 19:00,2018/08/01 23:00,60,4,1,173000,
2038,74,1300,8700,200,1,2018/07/20 10:00,2018/07/26 11:00,40,0,1,187000,
2038,46,400,7600,6500,1,2018/07/17 22:00,2018/07/22 20:00,40,0,1,201000,
2039,67,9800,7000,7700,1,2018/08/17 06:00,2018/08/22 23:00,35,0,1,365000,
2039,34,4500,9700,5900,1,2018/07/22 13:00,2018/07/29 11:00,80,0,1,665000,
2039,127,800,3400,2700,0,2018/08/09 11:00,2018/08/14 14:00,40,0,1,101000,
2039,44,3000,1700,600,0,2018/07/05 15:00,2018/07/10 06:00,60,0,1,158000,
2039,173,1150,1000,1400,0,2018/08/15 03:00,2018/08/20 02:00,30,0,1,42000,
2040,49,3500,10000,1500,0,2018/07/05 21:00,2018/07/12 11:00,60,0,1,400000,
2040,160,7800,8100,7300,0,2018/08/15 07:00,2018/08/21 08:00,25,0,1,244000,
2040,167,7500,8800,8600,0,2018/08/09 20:00,2018/08/15 07:00,40,0,1,415000,
2040,61,1100,1700,9500,1,2018/07/12 08:00,2018/07/18 19:00,160,2,0.25,588000,
2041,52,500,2100,8900,1,2018/07/04 02:00,2018/07/08 06:00,180,0,1,591000,
2041,44,9700,5400,5000,1,2018/07/05 05:00,2018/07/11 17:00,60,0,1,560000,
2041,29,2300,1400,1800,1,2018/07/10 08:00,2018/07/15 13:00,100,0,1,240000,
2042,8,4000,7500,3900,1,2018/08/11 19:00,2018/08/15 22:00,90,0,1,600000,
2042,174,3600,5000,800,0,2018/07/14 21:00,2018/07/20 05:00,240,2,0.25,1082000,
2042,160,800,400,5200,0,2018/07/07 03:00,2018/07/13 06:00,25,0,1,46000,
2042,57,1825,1400,250,1,2018/07/12 19:00,2018/07/19 07:00,60,0,1,106000,
2043,115,3000,3900,5100,0,2018/07/12 17:00,2018/07/19 11:00,40,0,1,184000,
2043,82,5700,1500,7200,0,2018/07/11 02:00,2018/07/15 21:00,100,0,1,563000,
2043,101,8300,600,9100,0,2018/07/07 20:00,2018/07/13 12:00,120,2,0.25,856000,
2043,102,6700,9300,6800,0,2018/08/04 05:00,2018/08/08 21:00,40,0,1,389000,
2044,25,2600,8300,300,1,2018/07/10 18:00,2018/07/15 20:00,140,0,1,738000,
2044,111,1800,1525,150,0,2018/07/05 03:00,2018/07/10 20:00,120,2,0.25,206000,
2044,46,5400,7400,3700,0,2018/07/12 04:00,2018/07/18 01:00,40,0,1,288000,
2044,61,600,2300,3400,1,2018/07/15 04:00,2018/07/20 02:00,160,2,0.25,338000,
2044,104,9500,9900,1800,1,2018/07/08 06:00,2018/07/12 16:00,10,0,1,102000,
2045,21,2225,2500,525,0,2018/07/05 04:00,2018/07/10 08:00,50,6,1,129000,
2045,68,2400,8100,8700,0,2018/07/08 05:00,2018/07/13 07:00,50,0,1,354000,
2045,77,5400,7900,2200,1,2018/08/08 04:00,2018/08/14 11:00,40,0,1,280000,
2045,48,5100,5000,3800,0,2018/07/25 15:00,2018/07/30 14:00,100,0,1,608000,
2045,179,6000,1100,1900,0,2018/08/03 12:00,2018/08/09 17:00,50,0,1,225000,
2045,3,8600,8600,2900,0,2018/08/01 18:00,2018/08/07 12:00,80,0,1,758000,
2046,40,5100,7100,8300,0,2018/08/17 07:00,2018/08/23 11:00,70,0,1,572000,
2046,150,1500,7100,4000,1,2018/07/16 16:00,2018/07/21 15:00,40,0,1,196000,
2046,88,6400,9400,9000,1,2018/07/16 06:00,2018/07/22 01:00,30,0,1,302000,
2047,3,2900,5500,2900,0,2018/07/29 15:00,2018/08/03 16:00,80,0,1,380000,
2047,67,9400,5300,1300,0,2018/07/31 06:00,2018/08/07 04:00,35,0,1,280000,
2047,54,7000,2300,200,0,2018/07/11 20:00,2018/07/18 01:00,100,0,1,520000,
2048,125,3300,3300,6700,0,2018/07/21 10:00,2018/07/26 18:00,30,0,1,145000,
2048,105,8300,6200,9200,1,2018/07/09 16:00,2018/07/14 06:00,40,5,1,393000,
2048,11,450,1400,1450,1,2018/07/09 09:00,2018/07/14 08:00,320,2,0.25,385000,
2048,165,9500,7800,5700,0,2018/07/24 21:00,2018/07/31 11:00,50,0,1,519000,
2049,98,2500,300,100,0,2018/08/14 13:00,2018/08/20 04:00,80,2,0.25,127000,
2049,90,4000,1700,1300,0,2018/08/07 12:00,2018/08/13 17:00,20,5,1,66000,
2049,153,1400,6000,800,0,2018/07/24 15:00,2018/07/30 18:00,240,2,0.25,854000,
2049,100,2425,1350,25,1,2018/07/13 17:00,2018/07/20 11:00,40,4,1,80000,
2049,55,1250,700,175,0,2018/07/17 00:00,2018/07/23 14:00,60,4,1,63000,
2049,90,7300,300,8200,0,2018/08/05 04:00,2018/08/10 15:00,20,5,1,123000,
2050,96,150,890,860,1,2018/07/19 02:00,2018/07/24 06:00,200,1,0.1,135000,
2050,155,7500,8700,4800,0,2018/07/26 09:00,2018/07/30 22:00,25,0,1,235000,
2050,14,3900,4900,1800,0,2018/08/05 01:00,2018/08/09 05:00,30,3,1,148000,
2050,167,6600,10000,2300,0,2018/08/10 10:00,2018/08/16 13:00,40,0,1,352000,
2050,67,4600,3600,8000,1,2018/07/15 10:00,2018/07/21 07:00,35,0,1,217000,
2051,34,5800,800,6200,1,2018/08/09 19:00,2018/08/15 23:00,80,0,1,406000,
2051,156,7400,8400,100,0,2018/08/10 02:00,2018/08/16 18:00,30,0,1,236000,
2051,59,4500,4300,3500,1,2018/07/15 18:00,2018/07/21 08:00,40,0,1,210000,
2052,86,8200,9300,6000,1,2018/07/15 09:00,2018/07/19 21:00,30,0,1,307000,
2052,79,8100,1100,3300,0,2018/07/28 01:00,2018/08/03 19:00,20,0,1,117000,
2052,166,1200,4300,3300,0,2018/07/19 20:00,2018/07/24 16:00,50,0,1,171000,
2053,123,9800,5700,7700,1,2018/08/14 23:00,2018/08/20 20:00,40,0,1,393000,
2053,144,7800,2500,5100,1,2018/07/20 15:00,2018/07/26 10:00,50,0,1,346000,
2053,109,8200,6700,1900,0,2018/07/24 10:00,2018/07/30 14:00,40,0,1,320000,
2054,155,2600,4500,1100,1,2018/08/04 08:00,2018/08/11 01:00,25,0,1,96000,
2054,138,1400,9800,7200,0,2018/08/12 23:00,2018/08/18 08:00,60,0,1,416000,
2054,45,5800,3200,900,1,2018/07/10 13:00,2018/07/14 16:00,60,0,1,296000,
2054,139,5200,3200,9100,0,2018/07/20 06:00,2018/07/27 01:00,4,0,1,26000,
2055,135,25,1725,2350,1,2018/08/14 04:00,2018/08/18 16:00,40,0,1,52000,
2055,118,2600,1700,800,1,2018/07/29 20:00,2018/08/03 18:00,40,0,1,99000,
2055,156,3800,8000,1500,1,2018/07/13 23:00,2018/07/19 00:00,30,0,1,185000,
2056,15,7700,5200,3600,0,2018/07/28 09:00,2018/08/03 11:00,40,3,1,307000,
2056,4,100,8700,5200,0,2018/07/04 03:00,2018/07/09 09:00,190,0,1,962000,
2056,133,1600,5400,6700,0,2018/07/16 13:00,2018/07/22 02:00,60,0,1,289000,
2057,179,9800,8100,2800,0,2018/07/23 15:00,2018/07/30 01:00,50,0,1,492000,
2057,122,7600,8300,7400,1,2018/08/09 22:00,2018/08/15 22:00,40,0,1,392000,
2057,74,4700,4600,6700,0,2018/07/29 14:00,2018/08/03 07:00,40,0,1,252000,
2057,124,7900,1100,5600,0,2018/08/13 07:00,2018/08/18 21:00,40,0,1,256000,
2058,128,225,1575,625,0,2018/07/25 08:00,2018/07/30 05:00,20,0,1,19000,
2058,40,400,6800,8300,0,2018/07/16 11:00,2018/07/20 19:00,70,0,1,369000,
2058,29,2200,4900,4500,1,2018/08/11 16:00,2018/08/18 07:00,100,0,1,441000,
2058,33,3500,8300,5700,0,2018/07/26 03:00,2018/07/30 12:00,100,0,1,708000,
2059,27,8100,6600,8600,0,2018/07/30 11:00,2018/08/04 14:00,80,0,1,786000,
2059,112,425,1400,575,1,2018/08/09 08:00,2018/08/14 03:00,240,2,0.25,244000,
2059,8,7000,1600,7100,0,2018/07/21 16:00,2018/07/25 21:00,90,0,1,571000,
2059,78,4100,6500,7100,0,2018/08/16 15:00,2018/08/22 07:00,100,0,1,693000,
2059,5,4900,500,1500,1,2018/07/14 20:00,2018/07/20 06:00,140,0,1,492000,
2059,106,6500,4600,4200,1,2018/07/29 21:00,2018/08/04 06:00,20,0,1,139000,
2060,159,1900,1600,1800,0,2018/07/19 04:00,2018/07/23 21:00,25,0,1,54000,
2060,118,6900,3800,1400,1,2018/07/19 09:00,2018/07/23 20:00,40,0,1,237000,
2060,155,7100,5400,7900,0,2018/07/28 01:00,2018/08/02 14:00,25,0,1,213000,
2060,152,1700,1900,175,1,2018/07/15 11:00,2018/07/20 23:00,120,0,1,221000,
2061,174,7600,9600,300,1,2018/08/16 06:00,2018/08/23 05:00,240,2,0.25,2094000,
2061,178,2700,8100,9000,0,2018/08/16 02:00,2018/08/21 23:00,40,5,1,285000,
2061,124,2300,5100,7200,1,2018/08/03 22:00,2018/08/08 06:00,40,0,1,207000,
2061,86,5300,1500,6000,1,2018/07/08 20:00,2018/07/14 06:00,30,0,1,156000,
2061,143,6600,2600,9500,1,2018/07/18 21:00,2018/07/23 17:00,60,0,1,433000,
2062,113,2600,7600,7200,1,2018/08/13 19:00,2018/08/19 08:00,80,2,0.25,512000,
2062,110,2250,600,1400,1,2018/08/07 02:00,2018/08/11 03:00,50,0,1,95000,
2062,13,2800,4700,4000,0,2018/08/02 07:00,2018/08/08 16:00,60,3,1,274000,
2062,58,7500,7600,6900,0,2018/07/27 02:00,2018/07/31 11:00,120,2,0.25,1124000,
2063,82,2300,9300,5000,0,2018/07/30 02:00,2018/08/05 13:00,100,0,1,660000,
2063,16,150,200,2175,1,2018/08/03 14:00,2018/08/09 13:00,30,0,1,20000,
2063,35,2600,9200,2700,0,2018/07/14 04:00,2018/07/20 13:00,60,0,1,369000,
2064,125,7900,200,100,1,2018/07/10 06:00,2018/07/14 20:00,30,0,1,145000,
2064,134,7200,5000,8400,0,2018/07/17 06:00,2018/07/23 12:00,60,0,1,497000,
2064,116,2600,9600,9900,1,2018/08/07 14:00,2018/08/12 09:00,40,0,1,321000,
2064,90,1800,3800,3100,1,2018/08/14 22:00,2018/08/19 08:00,20,5,1,69000,
2064,147,225,1275,1800,0,2018/07/29 17:00,2018/08/04 06:00,20,0,1,22000,
2065,163,1325,900,2375,1,2018/07/24 06:00,2018/07/29 14:00,25,0,1,43000,
2065,115,9600,9400,9700,1,2018/07/23 00:00,2018/07/29 17:00,40,0,1,480000,
2065,144,3200,8800,1200,1,2018/07/28 23:00,2018/08/04 21:00,50,0,1,307000,
2066,98,500,900,2175,1,2018/08/13 16:00,2018/08/18 22:00,80,2,0.25,96000,
2066,149,7300,4700,2100,1,2018/08/03 12:00,2018/08/09 18:00,50,0,1,343000,
2066,23,8200,1700,7000,0,2018/07/19 23:00,2018/07/25 20:00,150,0,1,1091000,
2067,177,4900,4600,4500,1,2018/07/20 08:00,2018/07/25 15:00,80,2,0.25,463000,
2067,69,1500,800,3800,1,2018/07/11 07:00,2018/07/18 07:00,50,0,1,103000,
2067,167,7900,6200,6400,1,2018/08/04 22:00,2018/08/10 17:00,40,0,1,345000,
2067,88,5700,200,9800,0,2018/07/12 04:00,2018/07/17 23:00,30,0,1,169000,
2068,127,5600,1900,3700,0,2018/07/13 10:00,2018/07/18 20:00,40,0,1,197000,
2068,137,2100,7800,3700,0,2018/08/10 15:00,2018/08/16 18:00,60,0,1,336000,
2068,6,5800,1800,3200,0,2018/07/26 13:00,2018/08/02 11:00,140,0,1,672000,
2069,64,7200,5200,8200,1,2018/07/29 20:00,2018/08/04 20:00,60,4,1,495000,
2069,93,220,960,830,1,2018/07/09 09:00,2018/07/14 23:00,48,2,0.25,35000,
2069,60,2475,75,2275,0,2018/07/12 19:00,2018/07/19 09:00,20,0,1,39000,
2069,53,2300,5300,9400,1,2018/07/21 18:00,2018/07/26 09:00,140,0,1,829000,
2070,68,2800,2800,7900,1,2018/07/29 22:00,2018/08/03 11:00,50,0,1,239000,
2070,161,1800,100,7700,1,2018/08/17 18:00,2018/08/24 02:00,30,5,1,86000,
2070,142,9500,3300,6900,0,2018/07/23 06:00,2018/07/28 22:00,160,2,0.25,1389000,
2071,59,8200,800,9600,0,2018/07/12 04:00,2018/07/18 21:00,40,0,1,289000,
2071,160,3300,5100,3100,0,2018/07/27 19:00,2018/08/01 09:00,25,0,1,124000,
2071,165,9200,7100,7200,1,2018/07/04 15:00,2018/07/09 19:00,50,0,1,510000,
2071,131,7500,4700,3600,0,2018/07/13 11:00,2018/07/18 00:00,50,0,1,356000,
2071,59,4800,4600,4000,1,2018/08/09 07:00,2018/08/14 20:00,40,0,1,230000,
2072,47,8000,6100,4100,1,2018/07/04 11:00,2018/07/10 04:00,70,0,1,586000,
2072,94,300,740,340,1,2018/07/26 19:00,2018/08/01 16:00,100,1,0.1,57000,
2072,19,300,4200,6600,1,2018/07/21 22:00,2018/07/27 07:00,35,4,1,124000,
2072,144,9900,5500,8300,0,2018/08/15 17:00,2018/08/22 13:00,50,0,1,517000,
2073,18,8000,9500,6200,1,2018/08/04 08:00,2018/08/10 22:00,35,0,1,367000,
2073,58,8700,8600,5200,1,2018/08/08 18:00,2018/08/13 00:00,120,2,0.25,1232000,
2073,62,4800,6100,6500,0,2018/07/04 04:00,2018/07/11 03:00,30,0,1,214000,
2074,25,6300,7300,5000,0,2018/08/06 03:00,2018/08/11 16:00,140,0,1,1155000,
2074,21,400,950,1375,1,2018/08/08 22:00,2018/08/15 21:00,50,6,1,49000,
2074,155,5700,8400,5300,0,2018/07/21 03:00,2018/07/25 22:00,25,0,1,208000,
2075,145,2400,2500,4000,0,2018/07/09 10:00,2018/07/15 16:00,40,0,1,134000,
2075,116,5500,7800,900,1,2018/08/05 11:00,2018/08/11 21:00,40,0,1,271000,
2075,56,1000,7800,5600,1,2018/08/09 00:00,2018/08/14 07:00,400,2,0.25,2137000,
2075,36,10000,1400,3000,0,2018/08/09 18:00,2018/08/15 01:00,50,0,1,366000,
2075,174,5200,1600,7900,0,2018/07/18 20:00,2018/07/23 00:00,240,2,0.25,1348000,
2076,58,7600,3300,1100,0,2018/07/08 00:00,2018/07/13 07:00,120,2,0.25,735000,
2076,110,2425,1525,1275,0,2018/07/16 03:00,2018/07/22 02:00,50,0,1,122000,
2076,172,2100,7400,1600,1,2018/07/04 22:00,2018/07/10 14:00,50,0,1,241000,
2076,88,4500,9800,3900,0,2018/07/15 06:00,2018/07/19 13:00,30,0,1,241000,
2076,12,8700,7800,9900,0,2018/08/11 17:00,2018/08/16 22:00,200,2,0.25,2205000,
2077,150,6200,1900,2500,0,2018/07/07 03:00,2018/07/13 05:00,40,0,1,206000,
2077,70,3000,4600,3500,1,2018/08/04 11:00,2018/08/11 09:00,70,0,1,323000,
2077,70,4500,8000,1800,1,2018/08/12 19:00,2018/08/19 12:00,70,0,1,452000,
2078,122,7200,2800,8500,1,2018/07/26 15:00,2018/08/01 08:00,40,0,1,291000,
2078,167,1400,9000,100,1,2018/08/15 08:00,2018/08/20 23:00,40,0,1,188000,
2078,64,8000,4900,9600,0,2018/07/20 04:00,2018/07/26 18:00,60,4,1,537000,
2079,49,4700,1800,8500,0,2018/08/13 18:00,2018/08/20 09:00,60,0,1,340000,
2079,82,6000,7400,200,0,2018/08/04 07:00,2018/08/09 15:00,100,0,1,666000,
2079,43,10000,1300,4800,0,2018/07/21 12:00,2018/07/27 11:00,80,0,1,588000,
2079,178,9400,7000,2500,1,2018/07/31 19:00,2018/08/07 18:00,40,5,1,368000,
2079,73,8200,9200,3800,0,2018/07/06 01:00,2018/07/11 22:00,40,0,1,387000,
2080,52,2500,4300,3300,1,2018/07/07 10:00,2018/07/12 12:00,180,0,1,760000,
2080,30,3200,2800,6400,1,2018/08/15 05:00,2018/08/21 08:00,120,0,1,564000,
2080,143,3800,10000,3700,1,2018/07/28 22:00,2018/08/02 18:00,60,0,1,451000,
2081,148,1700,600,200,1,2018/08/15 09:00,2018/08/19 21:00,80,2,0.25,104000,
2081,11,1100,775,350,0,2018/07/29 15:00,2018/08/04 01:00,320,2,0.25,348000,
2081,7,5800,6900,600,0,2018/07/28 05:00,2018/08/03 10:00,100,0,1,666000,
2082,24,2500,3700,5600,1,2018/07/19 01:00,2018/07/24 11:00,120,0,1,540000,
2082,43,1200,5300,9300,0,2018/08/05 23:00,2018/08/11 06:00,80,0,1,408000,
2082,114,4100,8800,9100,1,2018/08/06 18:00,2018/08/11 22:00,50,5,1,420000,
2083,120,6900,8000,2300,0,2018/08/12 13:00,2018/08/18 17:00,35,0,1,286000,
2083,58,7000,9500,4700,1,2018/07/12 01:00,2018/07/17 02:00,120,2,0.25,1140000,
2083,57,1875,1350,1825,0,2018/07/07 03:00,2018/07/13 23:00,60,0,1,129000,
